size,data_type,algorithm,threshold,time_µs
82900,random,merge_std,0,13848.0
83000,random,merge_std,0,14867.0
83100,random,merge_std,0,14374.0
83200,random,merge_std,0,14351.0
83300,random,merge_std,0,15064.0
83400,random,merge_std,0,15417.0
83500,random,merge_std,0,15073.0
83600,random,merge_std,0,15130.0
83700,random,merge_std,0,14690.0
83800,random,merge_std,0,13727.0
83900,random,merge_std,0,13869.0
84000,random,merge_std,0,13736.0
84100,random,merge_std,0,14245.0
84200,random,merge_std,0,14129.0
84300,random,merge_std,0,13772.0
84400,random,merge_std,0,13888.0
84500,random,merge_std,0,13872.0
84600,random,merge_std,0,14174.0
84700,random,merge_std,0,14285.0
84800,random,merge_std,0,14314.0
84900,random,merge_std,0,14222.0
85000,random,merge_std,0,15170.0
85100,random,merge_std,0,14545.0
85200,random,merge_std,0,14152.0
85300,random,merge_std,0,14219.0
85400,random,merge_std,0,14467.0
85500,random,merge_std,0,14800.0
85600,random,merge_std,0,14485.0
85700,random,merge_std,0,14776.0
85800,random,merge_std,0,14302.0
85900,random,merge_std,0,15424.0
86000,random,merge_std,0,15594.0
86100,random,merge_std,0,15671.0
86200,random,merge_std,0,15493.0
86300,random,merge_std,0,14673.0
86400,random,merge_std,0,14344.0
86500,random,merge_std,0,16155.0
86600,random,merge_std,0,15909.0
86700,random,merge_std,0,15268.0
86800,random,merge_std,0,15699.0
86900,random,merge_std,0,15734.0
87000,random,merge_std,0,14387.0
87100,random,merge_std,0,15965.0
87200,random,merge_std,0,14440.0
87300,random,merge_std,0,14759.0
87400,random,merge_std,0,14750.0
87500,random,merge_std,0,14751.0
87600,random,merge_std,0,14231.0
87700,random,merge_std,0,14364.0
87800,random,merge_std,0,14519.0
87900,random,merge_std,0,14919.0
88000,random,merge_std,0,14175.0
88100,random,merge_std,0,14645.0
88200,random,merge_std,0,14524.0
88300,random,merge_std,0,15210.0
88400,random,merge_std,0,14799.0
88500,random,merge_std,0,14681.0
88600,random,merge_std,0,14489.0
88700,random,merge_std,0,15309.0
88800,random,merge_std,0,15134.0
88900,random,merge_std,0,15457.0
89000,random,merge_std,0,15595.0
89100,random,merge_std,0,14921.0
89200,random,merge_std,0,14921.0
89300,random,merge_std,0,16641.0
89400,random,merge_std,0,16006.0
89500,random,merge_std,0,15887.0
89600,random,merge_std,0,15863.0
89700,random,merge_std,0,16042.0
89800,random,merge_std,0,14667.0
89900,random,merge_std,0,16529.0
90000,random,merge_std,0,15961.0
90100,random,merge_std,0,16574.0
90200,random,merge_std,0,17982.0
90300,random,merge_std,0,17765.0
90400,random,merge_std,0,17956.0
90500,random,merge_std,0,18377.0
90600,random,merge_std,0,18217.0
90700,random,merge_std,0,20693.0
90800,random,merge_std,0,17532.0
90900,random,merge_std,0,18647.0
91000,random,merge_std,0,18324.0
91100,random,merge_std,0,18776.0
91200,random,merge_std,0,15810.0
91300,random,merge_std,0,17101.0
91400,random,merge_std,0,18045.0
91500,random,merge_std,0,16650.0
91600,random,merge_std,0,16425.0
91700,random,merge_std,0,15461.0
91800,random,merge_std,0,15491.0
91900,random,merge_std,0,16041.0
92000,random,merge_std,0,15653.0
92100,random,merge_std,0,16547.0
92200,random,merge_std,0,15553.0
92300,random,merge_std,0,15718.0
92400,random,merge_std,0,15555.0
92500,random,merge_std,0,16299.0
92600,random,merge_std,0,16770.0
92700,random,merge_std,0,15593.0
92800,random,merge_std,0,15839.0
92900,random,merge_std,0,15774.0
93000,random,merge_std,0,15202.0
93100,random,merge_std,0,16527.0
93200,random,merge_std,0,16604.0
93300,random,merge_std,0,17369.0
93400,random,merge_std,0,17613.0
93500,random,merge_std,0,17502.0
93600,random,merge_std,0,17547.0
93700,random,merge_std,0,16736.0
93800,random,merge_std,0,17209.0
93900,random,merge_std,0,17618.0
94000,random,merge_std,0,17758.0
94100,random,merge_std,0,17250.0
94200,random,merge_std,0,17940.0
94300,random,merge_std,0,17697.0
94400,random,merge_std,0,17829.0
94500,random,merge_std,0,17496.0
94600,random,merge_std,0,17356.0
94700,random,merge_std,0,17181.0
94800,random,merge_std,0,17872.0
94900,random,merge_std,0,17921.0
95000,random,merge_std,0,17457.0
95100,random,merge_std,0,17251.0
95200,random,merge_std,0,17188.0
95300,random,merge_std,0,17552.0
95400,random,merge_std,0,17391.0
95500,random,merge_std,0,17321.0
95600,random,merge_std,0,17541.0
95700,random,merge_std,0,18299.0
95800,random,merge_std,0,17507.0
95900,random,merge_std,0,17209.0
96000,random,merge_std,0,17457.0
96100,random,merge_std,0,17447.0
96200,random,merge_std,0,17595.0
96300,random,merge_std,0,17355.0
96400,random,merge_std,0,17329.0
96500,random,merge_std,0,17368.0
96600,random,merge_std,0,17640.0
96700,random,merge_std,0,17289.0
96800,random,merge_std,0,17411.0
96900,random,merge_std,0,17187.0
97000,random,merge_std,0,17246.0
97100,random,merge_std,0,17345.0
97200,random,merge_std,0,16597.0
97300,random,merge_std,0,17049.0
97400,random,merge_std,0,16671.0
97500,random,merge_std,0,16653.0
97600,random,merge_std,0,17444.0
97700,random,merge_std,0,15992.0
97800,random,merge_std,0,16504.0
97900,random,merge_std,0,16756.0
98000,random,merge_std,0,16068.0
98100,random,merge_std,0,17463.0
98200,random,merge_std,0,18979.0
98300,random,merge_std,0,16444.0
98400,random,merge_std,0,16797.0
98500,random,merge_std,0,16867.0
98600,random,merge_std,0,17283.0
98700,random,merge_std,0,18854.0
98800,random,merge_std,0,18258.0
98900,random,merge_std,0,18586.0
99000,random,merge_std,0,18950.0
99100,random,merge_std,0,18509.0
99200,random,merge_std,0,19086.0
99300,random,merge_std,0,18529.0
99400,random,merge_std,0,19042.0
99500,random,merge_std,0,18716.0
99600,random,merge_std,0,18994.0
99700,random,merge_std,0,18476.0
99800,random,merge_std,0,18797.0
99900,random,merge_std,0,18329.0
100000,random,merge_std,0,18537.0
