size,data_type,algorithm,threshold,time_µs
25800,random,merge_hybrid,30,3329.0
25800,random,merge_hybrid,50,3435.0
25900,random,merge_hybrid,5,3704.0
25900,random,merge_hybrid,10,3558.0
25900,random,merge_hybrid,15,3401.0
25900,random,merge_hybrid,20,3407.0
25900,random,merge_hybrid,30,3369.0
25900,random,merge_hybrid,50,3383.0
26000,random,merge_hybrid,5,3769.0
26000,random,merge_hybrid,10,3538.0
26000,random,merge_hybrid,15,3456.0
26000,random,merge_hybrid,20,3468.0
26000,random,merge_hybrid,30,3419.0
26000,random,merge_hybrid,50,3263.0
26100,random,merge_hybrid,5,3717.0
26100,random,merge_hybrid,10,3550.0
26100,random,merge_hybrid,15,3566.0
26100,random,merge_hybrid,20,3458.0
26100,random,merge_hybrid,30,3432.0
26100,random,merge_hybrid,50,3378.0
26200,random,merge_hybrid,5,3778.0
26200,random,merge_hybrid,10,3634.0
26200,random,merge_hybrid,15,3481.0
26200,random,merge_hybrid,20,3496.0
26200,random,merge_hybrid,30,3440.0
26200,random,merge_hybrid,50,3405.0
26300,random,merge_hybrid,5,3807.0
26300,random,merge_hybrid,10,3644.0
26300,random,merge_hybrid,15,3491.0
26300,random,merge_hybrid,20,3505.0
26300,random,merge_hybrid,30,3589.0
26300,random,merge_hybrid,50,3466.0
26400,random,merge_hybrid,5,3714.0
26400,random,merge_hybrid,10,3619.0
26400,random,merge_hybrid,15,3463.0
26400,random,merge_hybrid,20,3380.0
26400,random,merge_hybrid,30,3304.0
26400,random,merge_hybrid,50,3414.0
26500,random,merge_hybrid,5,3849.0
26500,random,merge_hybrid,10,3664.0
26500,random,merge_hybrid,15,3476.0
26500,random,merge_hybrid,20,3482.0
26500,random,merge_hybrid,30,3469.0
26500,random,merge_hybrid,50,3552.0
26600,random,merge_hybrid,5,3865.0
26600,random,merge_hybrid,10,3703.0
26600,random,merge_hybrid,15,3609.0
26600,random,merge_hybrid,20,3512.0
26600,random,merge_hybrid,30,3476.0
26600,random,merge_hybrid,50,3482.0
26700,random,merge_hybrid,5,3878.0
26700,random,merge_hybrid,10,3537.0
26700,random,merge_hybrid,15,3504.0
26700,random,merge_hybrid,20,3528.0
26700,random,merge_hybrid,30,3348.0
26700,random,merge_hybrid,50,3470.0
26800,random,merge_hybrid,5,3694.0
26800,random,merge_hybrid,10,3592.0
26800,random,merge_hybrid,15,3493.0
26800,random,merge_hybrid,20,3432.0
26800,random,merge_hybrid,30,3502.0
26800,random,merge_hybrid,50,3477.0
26900,random,merge_hybrid,5,3869.0
26900,random,merge_hybrid,10,3555.0
26900,random,merge_hybrid,15,3669.0
26900,random,merge_hybrid,20,3548.0
26900,random,merge_hybrid,30,3487.0
26900,random,merge_hybrid,50,3492.0
27000,random,merge_hybrid,5,3964.0
27000,random,merge_hybrid,10,3771.0
27000,random,merge_hybrid,15,3728.0
27000,random,merge_hybrid,20,3597.0
27000,random,merge_hybrid,30,3595.0
27000,random,merge_hybrid,50,3541.0
27100,random,merge_hybrid,5,3894.0
27100,random,merge_hybrid,10,3612.0
27100,random,merge_hybrid,15,3571.0
27100,random,merge_hybrid,20,3568.0
27100,random,merge_hybrid,30,3450.0
27100,random,merge_hybrid,50,3513.0
27200,random,merge_hybrid,5,3882.0
27200,random,merge_hybrid,10,3741.0
27200,random,merge_hybrid,15,3610.0
27200,random,merge_hybrid,20,3603.0
27200,random,merge_hybrid,30,3534.0
27200,random,merge_hybrid,50,3548.0
27300,random,merge_hybrid,5,3813.0
27300,random,merge_hybrid,10,3691.0
27300,random,merge_hybrid,15,3565.0
27300,random,merge_hybrid,20,3588.0
27300,random,merge_hybrid,30,3595.0
27300,random,merge_hybrid,50,3555.0
27400,random,merge_hybrid,5,3936.0
27400,random,merge_hybrid,10,3745.0
27400,random,merge_hybrid,15,3586.0
27400,random,merge_hybrid,20,3694.0
27400,random,merge_hybrid,30,3571.0
27400,random,merge_hybrid,50,3568.0
27500,random,merge_hybrid,5,4362.0
27500,random,merge_hybrid,10,3732.0
27500,random,merge_hybrid,15,3504.0
27500,random,merge_hybrid,20,3549.0
27500,random,merge_hybrid,30,3597.0
27500,random,merge_hybrid,50,3500.0
27600,random,merge_hybrid,5,3759.0
27600,random,merge_hybrid,10,3600.0
27600,random,merge_hybrid,15,3481.0
27600,random,merge_hybrid,20,3531.0
27600,random,merge_hybrid,30,3478.0
27600,random,merge_hybrid,50,3736.0
27700,random,merge_hybrid,5,3972.0
27700,random,merge_hybrid,10,3803.0
27700,random,merge_hybrid,15,3647.0
27700,random,merge_hybrid,20,3696.0
27700,random,merge_hybrid,30,3652.0
27700,random,merge_hybrid,50,3636.0
27800,random,merge_hybrid,5,3975.0
27800,random,merge_hybrid,10,3850.0
27800,random,merge_hybrid,15,3675.0
27800,random,merge_hybrid,20,3650.0
27800,random,merge_hybrid,30,3701.0
27800,random,merge_hybrid,50,3683.0
27900,random,merge_hybrid,5,4161.0
27900,random,merge_hybrid,10,3843.0
27900,random,merge_hybrid,15,3747.0
27900,random,merge_hybrid,20,3766.0
27900,random,merge_hybrid,30,3743.0
27900,random,merge_hybrid,50,3693.0
28000,random,merge_hybrid,5,4040.0
28000,random,merge_hybrid,10,3997.0
28000,random,merge_hybrid,15,3684.0
28000,random,merge_hybrid,20,3680.0
28000,random,merge_hybrid,30,3653.0
28000,random,merge_hybrid,50,3689.0
28100,random,merge_hybrid,5,3940.0
28100,random,merge_hybrid,10,4004.0
28100,random,merge_hybrid,15,3596.0
28100,random,merge_hybrid,20,3683.0
28100,random,merge_hybrid,30,3712.0
28100,random,merge_hybrid,50,3705.0
28200,random,merge_hybrid,5,4280.0
28200,random,merge_hybrid,10,3795.0
28200,random,merge_hybrid,15,3735.0
28200,random,merge_hybrid,20,3756.0
28200,random,merge_hybrid,30,3723.0
28200,random,merge_hybrid,50,3799.0
28300,random,merge_hybrid,5,3867.0
28300,random,merge_hybrid,10,3705.0
28300,random,merge_hybrid,15,3625.0
28300,random,merge_hybrid,20,3769.0
28300,random,merge_hybrid,30,3585.0
28300,random,merge_hybrid,50,3550.0
28400,random,merge_hybrid,5,4132.0
28400,random,merge_hybrid,10,3806.0
28400,random,merge_hybrid,15,3638.0
28400,random,merge_hybrid,20,3580.0
28400,random,merge_hybrid,30,3613.0
28400,random,merge_hybrid,50,3540.0
28500,random,merge_hybrid,5,3930.0
28500,random,merge_hybrid,10,3897.0
28500,random,merge_hybrid,15,3755.0
28500,random,merge_hybrid,20,3778.0
28500,random,merge_hybrid,30,3777.0
28500,random,merge_hybrid,50,3808.0
28600,random,merge_hybrid,5,4018.0
28600,random,merge_hybrid,10,3903.0
28600,random,merge_hybrid,15,3642.0
28600,random,merge_hybrid,20,3682.0
28600,random,merge_hybrid,30,3612.0
28600,random,merge_hybrid,50,3588.0
28700,random,merge_hybrid,5,4074.0
28700,random,merge_hybrid,10,3912.0
28700,random,merge_hybrid,15,3788.0
28700,random,merge_hybrid,20,3784.0
28700,random,merge_hybrid,30,3757.0
28700,random,merge_hybrid,50,3816.0
28800,random,merge_hybrid,5,4086.0
28800,random,merge_hybrid,10,3929.0
28800,random,merge_hybrid,15,3797.0
28800,random,merge_hybrid,20,3856.0
28800,random,merge_hybrid,30,3716.0
28800,random,merge_hybrid,50,3778.0
28900,random,merge_hybrid,5,4104.0
28900,random,merge_hybrid,10,3890.0
28900,random,merge_hybrid,15,3796.0
28900,random,merge_hybrid,20,3797.0
28900,random,merge_hybrid,30,3835.0
28900,random,merge_hybrid,50,3859.0
29000,random,merge_hybrid,5,3978.0
29000,random,merge_hybrid,10,3904.0
29000,random,merge_hybrid,15,3808.0
29000,random,merge_hybrid,20,3819.0
29000,random,merge_hybrid,30,3810.0
29000,random,merge_hybrid,50,4099.0
29100,random,merge_hybrid,5,4180.0
29100,random,merge_hybrid,10,4185.0
29100,random,merge_hybrid,15,3859.0
29100,random,merge_hybrid,20,3829.0
29100,random,merge_hybrid,30,3844.0
29100,random,merge_hybrid,50,3852.0
29200,random,merge_hybrid,5,4277.0
29200,random,merge_hybrid,10,4011.0
29200,random,merge_hybrid,15,3838.0
29200,random,merge_hybrid,20,3864.0
29200,random,merge_hybrid,30,3823.0
29200,random,merge_hybrid,50,3759.0
29300,random,merge_hybrid,5,4411.0
29300,random,merge_hybrid,10,4053.0
29300,random,merge_hybrid,15,3918.0
29300,random,merge_hybrid,20,3979.0
29300,random,merge_hybrid,30,3893.0
29300,random,merge_hybrid,50,3883.0
29400,random,merge_hybrid,5,4252.0
29400,random,merge_hybrid,10,4045.0
29400,random,merge_hybrid,15,3890.0
29400,random,merge_hybrid,20,3879.0
29400,random,merge_hybrid,30,3935.0
29400,random,merge_hybrid,50,3901.0
29500,random,merge_hybrid,5,4376.0
29500,random,merge_hybrid,10,4071.0
29500,random,merge_hybrid,15,3944.0
29500,random,merge_hybrid,20,3878.0
29500,random,merge_hybrid,30,3893.0
29500,random,merge_hybrid,50,3889.0
29600,random,merge_hybrid,5,4296.0
29600,random,merge_hybrid,10,4066.0
29600,random,merge_hybrid,15,3924.0
29600,random,merge_hybrid,20,3898.0
29600,random,merge_hybrid,30,3804.0
29600,random,merge_hybrid,50,3863.0
29700,random,merge_hybrid,5,4271.0
29700,random,merge_hybrid,10,4057.0
29700,random,merge_hybrid,15,3770.0
29700,random,merge_hybrid,20,4033.0
29700,random,merge_hybrid,30,4541.0
29700,random,merge_hybrid,50,4134.0
29800,random,merge_hybrid,5,4372.0
29800,random,merge_hybrid,10,4062.0
29800,random,merge_hybrid,15,3824.0
29800,random,merge_hybrid,20,3820.0
29800,random,merge_hybrid,30,3914.0
29800,random,merge_hybrid,50,5816.0
29900,random,merge_hybrid,5,4805.0
29900,random,merge_hybrid,10,3955.0
29900,random,merge_hybrid,15,4071.0
29900,random,merge_hybrid,20,4053.0
29900,random,merge_hybrid,30,3858.0
29900,random,merge_hybrid,50,3937.0
30000,random,merge_hybrid,5,4314.0
30000,random,merge_hybrid,10,4141.0
30000,random,merge_hybrid,15,3974.0
30000,random,merge_hybrid,20,4214.0
30000,random,merge_hybrid,30,3965.0
30000,random,merge_hybrid,50,3952.0
30100,random,merge_hybrid,5,4460.0
30100,random,merge_hybrid,10,4155.0
30100,random,merge_hybrid,15,4019.0
30100,random,merge_hybrid,20,4176.0
30100,random,merge_hybrid,30,3989.0
30100,random,merge_hybrid,50,3979.0
30200,random,merge_hybrid,5,4423.0
30200,random,merge_hybrid,10,5924.0
30200,random,merge_hybrid,15,5574.0
30200,random,merge_hybrid,20,3856.0
30200,random,merge_hybrid,30,3872.0
30200,random,merge_hybrid,50,4095.0
30300,random,merge_hybrid,5,4417.0
30300,random,merge_hybrid,10,4193.0
30300,random,merge_hybrid,15,4009.0
30300,random,merge_hybrid,20,4021.0
30300,random,merge_hybrid,30,3994.0
30300,random,merge_hybrid,50,4016.0
30400,random,merge_hybrid,5,4289.0
30400,random,merge_hybrid,10,4186.0
30400,random,merge_hybrid,15,4049.0
30400,random,merge_hybrid,20,3974.0
30400,random,merge_hybrid,30,4010.0
30400,random,merge_hybrid,50,4065.0
30500,random,merge_hybrid,5,4332.0
30500,random,merge_hybrid,10,4035.0
30500,random,merge_hybrid,15,3902.0
30500,random,merge_hybrid,20,4041.0
30500,random,merge_hybrid,30,4028.0
30500,random,merge_hybrid,50,4024.0
30600,random,merge_hybrid,5,4405.0
30600,random,merge_hybrid,10,4113.0
30600,random,merge_hybrid,15,4144.0
30600,random,merge_hybrid,20,4118.0
30600,random,merge_hybrid,30,4093.0
30600,random,merge_hybrid,50,3956.0
30700,random,merge_hybrid,5,4365.0
30700,random,merge_hybrid,10,4200.0
30700,random,merge_hybrid,15,4085.0
30700,random,merge_hybrid,20,3950.0
30700,random,merge_hybrid,30,3864.0
30700,random,merge_hybrid,50,3880.0
30800,random,merge_hybrid,5,4501.0
30800,random,merge_hybrid,10,4323.0
30800,random,merge_hybrid,15,4095.0
30800,random,merge_hybrid,20,4087.0
30800,random,merge_hybrid,30,4111.0
30800,random,merge_hybrid,50,4136.0
30900,random,merge_hybrid,5,4466.0
30900,random,merge_hybrid,10,4279.0
30900,random,merge_hybrid,15,3985.0
30900,random,merge_hybrid,20,3919.0
30900,random,merge_hybrid,30,4142.0
30900,random,merge_hybrid,50,4110.0
31000,random,merge_hybrid,5,4479.0
31000,random,merge_hybrid,10,4254.0
31000,random,merge_hybrid,15,4043.0
31000,random,merge_hybrid,20,3976.0
31000,random,merge_hybrid,30,4162.0
31000,random,merge_hybrid,50,4131.0
31100,random,merge_hybrid,5,4490.0
31100,random,merge_hybrid,10,4270.0
31100,random,merge_hybrid,15,4001.0
31100,random,merge_hybrid,20,3956.0
31100,random,merge_hybrid,30,4162.0
31100,random,merge_hybrid,50,4127.0
31200,random,merge_hybrid,5,4527.0
31200,random,merge_hybrid,10,4398.0
31200,random,merge_hybrid,15,5001.0
31200,random,merge_hybrid,20,4241.0
31200,random,merge_hybrid,30,4243.0
31200,random,merge_hybrid,50,4280.0
31300,random,merge_hybrid,5,4584.0
31300,random,merge_hybrid,10,4347.0
31300,random,merge_hybrid,15,4229.0
31300,random,merge_hybrid,20,4166.0
31300,random,merge_hybrid,30,4160.0
31300,random,merge_hybrid,50,4148.0
31400,random,merge_hybrid,5,4615.0
31400,random,merge_hybrid,10,4302.0
31400,random,merge_hybrid,15,4202.0
31400,random,merge_hybrid,20,4156.0
31400,random,merge_hybrid,30,4232.0
31400,random,merge_hybrid,50,4212.0
31500,random,merge_hybrid,5,4569.0
31500,random,merge_hybrid,10,4362.0
31500,random,merge_hybrid,15,4277.0
31500,random,merge_hybrid,20,4207.0
31500,random,merge_hybrid,30,4249.0
31500,random,merge_hybrid,50,4296.0
31600,random,merge_hybrid,5,4541.0
31600,random,merge_hybrid,10,4258.0
31600,random,merge_hybrid,15,4078.0
31600,random,merge_hybrid,20,4009.0
31600,random,merge_hybrid,30,4005.0
31600,random,merge_hybrid,50,4038.0
31700,random,merge_hybrid,5,4365.0
31700,random,merge_hybrid,10,4413.0
31700,random,merge_hybrid,15,4103.0
31700,random,merge_hybrid,20,4044.0
31700,random,merge_hybrid,30,4158.0
31700,random,merge_hybrid,50,4354.0
31800,random,merge_hybrid,5,4602.0
31800,random,merge_hybrid,10,4414.0
31800,random,merge_hybrid,15,4183.0
31800,random,merge_hybrid,20,4238.0
31800,random,merge_hybrid,30,4215.0
31800,random,merge_hybrid,50,4200.0
31900,random,merge_hybrid,5,4540.0
31900,random,merge_hybrid,10,4415.0
31900,random,merge_hybrid,15,4328.0
31900,random,merge_hybrid,20,4254.0
31900,random,merge_hybrid,30,4290.0
31900,random,merge_hybrid,50,4280.0
32000,random,merge_hybrid,5,4441.0
32000,random,merge_hybrid,10,4506.0
32000,random,merge_hybrid,15,4377.0
32000,random,merge_hybrid,20,4222.0
32000,random,merge_hybrid,30,4236.0
32000,random,merge_hybrid,50,4252.0
32100,random,merge_hybrid,5,4632.0
32100,random,merge_hybrid,10,4501.0
32100,random,merge_hybrid,15,4412.0
32100,random,merge_hybrid,20,4189.0
32100,random,merge_hybrid,30,4214.0
32100,random,merge_hybrid,50,4293.0
32200,random,merge_hybrid,5,4672.0
32200,random,merge_hybrid,10,4639.0
32200,random,merge_hybrid,15,4329.0
32200,random,merge_hybrid,20,4280.0
32200,random,merge_hybrid,30,4272.0
32200,random,merge_hybrid,50,4314.0
32300,random,merge_hybrid,5,4940.0
32300,random,merge_hybrid,10,4523.0
32300,random,merge_hybrid,15,4443.0
32300,random,merge_hybrid,20,4317.0
32300,random,merge_hybrid,30,4307.0
32300,random,merge_hybrid,50,4393.0
32400,random,merge_hybrid,5,4732.0
32400,random,merge_hybrid,10,4589.0
32400,random,merge_hybrid,15,4555.0
32400,random,merge_hybrid,20,4355.0
32400,random,merge_hybrid,30,4327.0
32400,random,merge_hybrid,50,4373.0
32500,random,merge_hybrid,5,4504.0
32500,random,merge_hybrid,10,4477.0
32500,random,merge_hybrid,15,4467.0
32500,random,merge_hybrid,20,4254.0
32500,random,merge_hybrid,30,4348.0
32500,random,merge_hybrid,50,4384.0
32600,random,merge_hybrid,5,4625.0
32600,random,merge_hybrid,10,4313.0
32600,random,merge_hybrid,15,4308.0
32600,random,merge_hybrid,20,4322.0
32600,random,merge_hybrid,30,4361.0
32600,random,merge_hybrid,50,4404.0
32700,random,merge_hybrid,5,5002.0
32700,random,merge_hybrid,10,4767.0
32700,random,merge_hybrid,15,4867.0
32700,random,merge_hybrid,20,4662.0
32700,random,merge_hybrid,30,4584.0
32700,random,merge_hybrid,50,4620.0
32800,random,merge_hybrid,5,5069.0
32800,random,merge_hybrid,10,4846.0
32800,random,merge_hybrid,15,5184.0
32800,random,merge_hybrid,20,4835.0
32800,random,merge_hybrid,30,4918.0
32800,random,merge_hybrid,50,5022.0
32900,random,merge_hybrid,5,5997.0
32900,random,merge_hybrid,10,5069.0
32900,random,merge_hybrid,15,4998.0
32900,random,merge_hybrid,20,4942.0
32900,random,merge_hybrid,30,4857.0
32900,random,merge_hybrid,50,4846.0
33000,random,merge_hybrid,5,5168.0
33000,random,merge_hybrid,10,4808.0
33000,random,merge_hybrid,15,4808.0
33000,random,merge_hybrid,20,4851.0
33000,random,merge_hybrid,30,4839.0
33000,random,merge_hybrid,50,4793.0
33100,random,merge_hybrid,5,5117.0
33100,random,merge_hybrid,10,4777.0
33100,random,merge_hybrid,15,5099.0
33100,random,merge_hybrid,20,4853.0
33100,random,merge_hybrid,30,4633.0
33100,random,merge_hybrid,50,4660.0
33200,random,merge_hybrid,5,5318.0
33200,random,merge_hybrid,10,4854.0
33200,random,merge_hybrid,15,4872.0
33200,random,merge_hybrid,20,4952.0
33200,random,merge_hybrid,30,4888.0
33200,random,merge_hybrid,50,4694.0
33300,random,merge_hybrid,5,5024.0
33300,random,merge_hybrid,10,4855.0
33300,random,merge_hybrid,15,4906.0
33300,random,merge_hybrid,20,4624.0
33300,random,merge_hybrid,30,4656.0
33300,random,merge_hybrid,50,4909.0
33400,random,merge_hybrid,5,5096.0
33400,random,merge_hybrid,10,5021.0
33400,random,merge_hybrid,15,4817.0
33400,random,merge_hybrid,20,4831.0
33400,random,merge_hybrid,30,5010.0
33400,random,merge_hybrid,50,4959.0
33500,random,merge_hybrid,5,5302.0
33500,random,merge_hybrid,10,5277.0
33500,random,merge_hybrid,15,5105.0
33500,random,merge_hybrid,20,4946.0
33500,random,merge_hybrid,30,4972.0
33500,random,merge_hybrid,50,5024.0
33600,random,merge_hybrid,5,5226.0
33600,random,merge_hybrid,10,4843.0
33600,random,merge_hybrid,15,5303.0
33600,random,merge_hybrid,20,4873.0
33600,random,merge_hybrid,30,4869.0
33600,random,merge_hybrid,50,4975.0
33700,random,merge_hybrid,5,5270.0
33700,random,merge_hybrid,10,4882.0
33700,random,merge_hybrid,15,4988.0
33700,random,merge_hybrid,20,4870.0
33700,random,merge_hybrid,30,4863.0
33700,random,merge_hybrid,50,4962.0
33800,random,merge_hybrid,5,5123.0
33800,random,merge_hybrid,10,4926.0
33800,random,merge_hybrid,15,4956.0
33800,random,merge_hybrid,20,4726.0
33800,random,merge_hybrid,30,4712.0
33800,random,merge_hybrid,50,4830.0
33900,random,merge_hybrid,5,5355.0
33900,random,merge_hybrid,10,5052.0
33900,random,merge_hybrid,15,4875.0
33900,random,merge_hybrid,20,4731.0
33900,random,merge_hybrid,30,4749.0
33900,random,merge_hybrid,50,4778.0
34000,random,merge_hybrid,5,5610.0
34000,random,merge_hybrid,10,5189.0
34000,random,merge_hybrid,15,5017.0
34000,random,merge_hybrid,20,4771.0
34000,random,merge_hybrid,30,5972.0
34000,random,merge_hybrid,50,5032.0
34100,random,merge_hybrid,5,5177.0
34100,random,merge_hybrid,10,5219.0
34100,random,merge_hybrid,15,5212.0
34100,random,merge_hybrid,20,4901.0
34100,random,merge_hybrid,30,4988.0
34100,random,merge_hybrid,50,5046.0
34200,random,merge_hybrid,5,5387.0
34200,random,merge_hybrid,10,5144.0
34200,random,merge_hybrid,15,5113.0
34200,random,merge_hybrid,20,4998.0
34200,random,merge_hybrid,30,4948.0
34200,random,merge_hybrid,50,4988.0
34300,random,merge_hybrid,5,5347.0
34300,random,merge_hybrid,10,5073.0
34300,random,merge_hybrid,15,5008.0
34300,random,merge_hybrid,20,4799.0
34300,random,merge_hybrid,30,4796.0
34300,random,merge_hybrid,50,4891.0
34400,random,merge_hybrid,5,5449.0
34400,random,merge_hybrid,10,5211.0
34400,random,merge_hybrid,15,5193.0
34400,random,merge_hybrid,20,5069.0
34400,random,merge_hybrid,30,5048.0
34400,random,merge_hybrid,50,5035.0
34500,random,merge_hybrid,5,5307.0
34500,random,merge_hybrid,10,5121.0
34500,random,merge_hybrid,15,5173.0
34500,random,merge_hybrid,20,5111.0
34500,random,merge_hybrid,30,4984.0
34500,random,merge_hybrid,50,5101.0
34600,random,merge_hybrid,5,5490.0
34600,random,merge_hybrid,10,4983.0
34600,random,merge_hybrid,15,5022.0
34600,random,merge_hybrid,20,4972.0
34600,random,merge_hybrid,30,4886.0
34600,random,merge_hybrid,50,5099.0
34700,random,merge_hybrid,5,5538.0
34700,random,merge_hybrid,10,5149.0
34700,random,merge_hybrid,15,5184.0
34700,random,merge_hybrid,20,4960.0
34700,random,merge_hybrid,30,4948.0
34700,random,merge_hybrid,50,5037.0
34800,random,merge_hybrid,5,5404.0
34800,random,merge_hybrid,10,5217.0
34800,random,merge_hybrid,15,5250.0
34800,random,merge_hybrid,20,5098.0
34800,random,merge_hybrid,30,4852.0
34800,random,merge_hybrid,50,4884.0
34900,random,merge_hybrid,5,5063.0
34900,random,merge_hybrid,10,4847.0
34900,random,merge_hybrid,15,4651.0
34900,random,merge_hybrid,20,4760.0
34900,random,merge_hybrid,30,4470.0
34900,random,merge_hybrid,50,4656.0
35000,random,merge_hybrid,5,4958.0
35000,random,merge_hybrid,10,4651.0
35000,random,merge_hybrid,15,4737.0
35000,random,merge_hybrid,20,4671.0
35000,random,merge_hybrid,30,4771.0
35000,random,merge_hybrid,50,4740.0
35100,random,merge_hybrid,5,5107.0
35100,random,merge_hybrid,10,4823.0
35100,random,merge_hybrid,15,4695.0
35100,random,merge_hybrid,20,4574.0
35100,random,merge_hybrid,30,4532.0
35100,random,merge_hybrid,50,4723.0
35200,random,merge_hybrid,5,5043.0
35200,random,merge_hybrid,10,4887.0
35200,random,merge_hybrid,15,4906.0
35200,random,merge_hybrid,20,4709.0
35200,random,merge_hybrid,30,4687.0
35200,random,merge_hybrid,50,4721.0
35300,random,merge_hybrid,5,5036.0
35300,random,merge_hybrid,10,4933.0
35300,random,merge_hybrid,15,4711.0
35300,random,merge_hybrid,20,4539.0
35300,random,merge_hybrid,30,4566.0
35300,random,merge_hybrid,50,4751.0
35400,random,merge_hybrid,5,5067.0
35400,random,merge_hybrid,10,4671.0
35400,random,merge_hybrid,15,4742.0
35400,random,merge_hybrid,20,4564.0
35400,random,merge_hybrid,30,4646.0
35400,random,merge_hybrid,50,4820.0
35500,random,merge_hybrid,5,4913.0
35500,random,merge_hybrid,10,4693.0
35500,random,merge_hybrid,15,4696.0
35500,random,merge_hybrid,20,4578.0
35500,random,merge_hybrid,30,4589.0
35500,random,merge_hybrid,50,4737.0
35600,random,merge_hybrid,5,4967.0
35600,random,merge_hybrid,10,4906.0
35600,random,merge_hybrid,15,4697.0
35600,random,merge_hybrid,20,4570.0
35600,random,merge_hybrid,30,4618.0
35600,random,merge_hybrid,50,4873.0
35700,random,merge_hybrid,5,4940.0
35700,random,merge_hybrid,10,5074.0
35700,random,merge_hybrid,15,4907.0
35700,random,merge_hybrid,20,4830.0
35700,random,merge_hybrid,30,4610.0
35700,random,merge_hybrid,50,4792.0
35800,random,merge_hybrid,5,4992.0
35800,random,merge_hybrid,10,4749.0
35800,random,merge_hybrid,15,4671.0
35800,random,merge_hybrid,20,4642.0
35800,random,merge_hybrid,30,4603.0
35800,random,merge_hybrid,50,4694.0
35900,random,merge_hybrid,5,4962.0
35900,random,merge_hybrid,10,5960.0
35900,random,merge_hybrid,15,4977.0
35900,random,merge_hybrid,20,4858.0
35900,random,merge_hybrid,30,4709.0
35900,random,merge_hybrid,50,4952.0
36000,random,merge_hybrid,5,5032.0
36000,random,merge_hybrid,10,4910.0
36000,random,merge_hybrid,15,4856.0
36000,random,merge_hybrid,20,4920.0
36000,random,merge_hybrid,30,4894.0
36000,random,merge_hybrid,50,4934.0
36100,random,merge_hybrid,5,5249.0
36100,random,merge_hybrid,10,5012.0
36100,random,merge_hybrid,15,4981.0
36100,random,merge_hybrid,20,4811.0
36100,random,merge_hybrid,30,4647.0
36100,random,merge_hybrid,50,4917.0
36200,random,merge_hybrid,5,5295.0
36200,random,merge_hybrid,10,5055.0
36200,random,merge_hybrid,15,5069.0
36200,random,merge_hybrid,20,4873.0
36200,random,merge_hybrid,30,4881.0
36200,random,merge_hybrid,50,5002.0
36300,random,merge_hybrid,5,5173.0
36300,random,merge_hybrid,10,4995.0
36300,random,merge_hybrid,15,4966.0
36300,random,merge_hybrid,20,4835.0
36300,random,merge_hybrid,30,4833.0
36300,random,merge_hybrid,50,5086.0
36400,random,merge_hybrid,5,5213.0
36400,random,merge_hybrid,10,5092.0
36400,random,merge_hybrid,15,5034.0
36400,random,merge_hybrid,20,4857.0
36400,random,merge_hybrid,30,4841.0
36400,random,merge_hybrid,50,5012.0
36500,random,merge_hybrid,5,5355.0
36500,random,merge_hybrid,10,5067.0
36500,random,merge_hybrid,15,5009.0
36500,random,merge_hybrid,20,4978.0
36500,random,merge_hybrid,30,4920.0
36500,random,merge_hybrid,50,5002.0
36600,random,merge_hybrid,5,5275.0
36600,random,merge_hybrid,10,5027.0
36600,random,merge_hybrid,15,5048.0
36600,random,merge_hybrid,20,5048.0
36600,random,merge_hybrid,30,5048.0
36600,random,merge_hybrid,50,5001.0
36700,random,merge_hybrid,5,5238.0
36700,random,merge_hybrid,10,5165.0
36700,random,merge_hybrid,15,5112.0
36700,random,merge_hybrid,20,5244.0
36700,random,merge_hybrid,30,4987.0
36700,random,merge_hybrid,50,5096.0
36800,random,merge_hybrid,5,5125.0
36800,random,merge_hybrid,10,5055.0
36800,random,merge_hybrid,15,5167.0
36800,random,merge_hybrid,20,4997.0
36800,random,merge_hybrid,30,4968.0
36800,random,merge_hybrid,50,5015.0
36900,random,merge_hybrid,5,5127.0
36900,random,merge_hybrid,10,5008.0
36900,random,merge_hybrid,15,5049.0
36900,random,merge_hybrid,20,4917.0
36900,random,merge_hybrid,30,4778.0
36900,random,merge_hybrid,50,4815.0
37000,random,merge_hybrid,5,5322.0
37000,random,merge_hybrid,10,5161.0
37000,random,merge_hybrid,15,5137.0
37000,random,merge_hybrid,20,4750.0
37000,random,merge_hybrid,30,4776.0
37000,random,merge_hybrid,50,4857.0
37100,random,merge_hybrid,5,5365.0
37100,random,merge_hybrid,10,5123.0
37100,random,merge_hybrid,15,5201.0
37100,random,merge_hybrid,20,4752.0
37100,random,merge_hybrid,30,4812.0
37100,random,merge_hybrid,50,5040.0
37200,random,merge_hybrid,5,5499.0
37200,random,merge_hybrid,10,5101.0
37200,random,merge_hybrid,15,4977.0
37200,random,merge_hybrid,20,5029.0
37200,random,merge_hybrid,30,4964.0
37200,random,merge_hybrid,50,4972.0
37300,random,merge_hybrid,5,5388.0
37300,random,merge_hybrid,10,5042.0
37300,random,merge_hybrid,15,5125.0
37300,random,merge_hybrid,20,5147.0
37300,random,merge_hybrid,30,4994.0
37300,random,merge_hybrid,50,5052.0
37400,random,merge_hybrid,5,5408.0
37400,random,merge_hybrid,10,5175.0
37400,random,merge_hybrid,15,5170.0
37400,random,merge_hybrid,20,5062.0
37400,random,merge_hybrid,30,5078.0
37400,random,merge_hybrid,50,5155.0
37500,random,merge_hybrid,5,5459.0
